owner,study,year,plot_id,date,measure,tissue,value
rosen lab,blcmr,1991,210,1991-09-05,n_kgha,tuber,97.97112670193239
rosen lab,blcmr,1991,210,1991-09-05,n_kgha,vine,25.342384847275998
rosen lab,blcmr,1991,210,1991-09-05,n_kgha,wholeplant,123.31351154920839
rosen lab,blcmr,1991,301,1991-05-31,n_kgha,tuber,0
rosen lab,blcmr,1991,301,1991-05-31,n_kgha,vine,5.529888830285994
rosen lab,blcmr,1991,301,1991-05-31,n_kgha,wholeplant,5.529888830285994
rosen lab,blcmr,1991,301,1991-06-12,n_kgha,tuber,0
rosen lab,blcmr,1991,301,1991-06-12,n_kgha,vine,15.542895978238118
rosen lab,blcmr,1991,301,1991-06-12,n_kgha,wholeplant,15.542895978238118
rosen lab,blcmr,1991,301,1991-06-24,n_kgha,tuber,8.524909258980871
rosen lab,blcmr,1991,301,1991-06-24,n_kgha,vine,35.08559591254635
rosen lab,blcmr,1991,301,1991-06-24,n_kgha,wholeplant,43.61050517152722
rosen lab,blcmr,1991,301,1991-07-02,n_kgha,tuber,7.624412839670363
rosen lab,blcmr,1991,301,1991-07-02,n_kgha,vine,8.542132217210128
rosen lab,blcmr,1991,301,1991-07-02,n_kgha,wholeplant,16.16654505688049
rosen lab,blcmr,1991,301,1991-07-16,n_kgha,tuber,38.87876023701807
rosen lab,blcmr,1991,301,1991-07-16,n_kgha,vine,32.0849835706273
rosen lab,blcmr,1991,301,1991-07-16,n_kgha,wholeplant,70.96374380764537
rosen lab,blcmr,1991,301,1991-07-30,n_kgha,tuber,30.914994587819756
rosen lab,blcmr,1991,301,1991-07-30,n_kgha,vine,7.183759564433596
rosen lab,blcmr,1991,301,1991-07-30,n_kgha,wholeplant,38.09875415225335
rosen lab,blcmr,1991,301,1991-08-13,n_kgha,tuber,44.217473782619955
rosen lab,blcmr,1991,301,1991-08-13,n_kgha,vine,4.610720813680473
rosen lab,blcmr,1991,301,1991-08-13,n_kgha,wholeplant,48.82819459630043
rosen lab,blcmr,1991,301,1991-09-05,n_kgha,tuber,56.824777841096804
rosen lab,blcmr,1991,301,1991-09-05,n_kgha,vine,16.543724031216005
rosen lab,blcmr,1991,301,1991-09-05,n_kgha,wholeplant,73.3685018723128
rosen lab,blcmr,1991,302,1991-05-31,n_kgha,tuber,0
rosen lab,blcmr,1991,302,1991-05-31,n_kgha,vine,5.385547079810636
rosen lab,blcmr,1991,302,1991-05-31,n_kgha,wholeplant,5.385547079810636
rosen lab,blcmr,1991,302,1991-06-12,n_kgha,tuber,0
rosen lab,blcmr,1991,302,1991-06-12,n_kgha,vine,19.805348366031527
rosen lab,blcmr,1991,302,1991-06-12,n_kgha,wholeplant,19.805348366031527
rosen lab,blcmr,1991,302,1991-06-24,n_kgha,tuber,0
rosen lab,blcmr,1991,302,1991-06-24,n_kgha,vine,80.14276456611678
rosen lab,blcmr,1991,302,1991-06-24,n_kgha,wholeplant,80.14276456611678
rosen lab,blcmr,1991,302,1991-07-02,n_kgha,tuber,6.647492485444909
rosen lab,blcmr,1991,302,1991-07-02,n_kgha,vine,117.96235658512815
rosen lab,blcmr,1991,302,1991-07-02,n_kgha,wholeplant,124.60984907057306
rosen lab,blcmr,1991,302,1991-07-16,n_kgha,tuber,17.071352259566563
rosen lab,blcmr,1991,302,1991-07-16,n_kgha,vine,192.1442582223087
rosen lab,blcmr,1991,302,1991-07-16,n_kgha,wholeplant,209.21561048187527
rosen lab,blcmr,1991,302,1991-07-30,n_kgha,tuber,19.68405278685381
rosen lab,blcmr,1991,302,1991-07-30,n_kgha,vine,166.08541238194394
rosen lab,blcmr,1991,302,1991-07-30,n_kgha,wholeplant,185.76946516879775
rosen lab,blcmr,1991,302,1991-08-13,n_kgha,tuber,72.77370517843083
rosen lab,blcmr,1991,302,1991-08-13,n_kgha,vine,401.9221271493555
rosen lab,blcmr,1991,302,1991-08-13,n_kgha,wholeplant,474.6958323277863
rosen lab,blcmr,1991,302,1991-09-05,n_kgha,tuber,112.10166388767354
rosen lab,blcmr,1991,302,1991-09-05,n_kgha,vine,74.61488541721197
rosen lab,blcmr,1991,302,1991-09-05,n_kgha,wholeplant,186.71654930488552
rosen lab,blcmr,1991,303,1991-05-31,n_kgha,tuber,0
rosen lab,blcmr,1991,303,1991-05-31,n_kgha,vine,8.316178124059643
rosen lab,blcmr,1991,303,1991-05-31,n_kgha,wholeplant,8.316178124059643
rosen lab,blcmr,1991,303,1991-06-12,n_kgha,tuber,0
rosen lab,blcmr,1991,303,1991-06-12,n_kgha,vine,23.518842778298623
rosen lab,blcmr,1991,303,1991-06-12,n_kgha,wholeplant,23.518842778298623
rosen lab,blcmr,1991,303,1991-06-24,n_kgha,tuber,9.687397292786805
rosen lab,blcmr,1991,303,1991-06-24,n_kgha,vine,106.7981786107916
rosen lab,blcmr,1991,303,1991-06-24,n_kgha,wholeplant,116.4855759035784
rosen lab,blcmr,1991,303,1991-07-02,n_kgha,tuber,10.443013954336386
rosen lab,blcmr,1991,303,1991-07-02,n_kgha,vine,157.47831920099094
rosen lab,blcmr,1991,303,1991-07-02,n_kgha,wholeplant,167.92133315532732
rosen lab,blcmr,1991,303,1991-07-16,n_kgha,tuber,43.37801428985711
rosen lab,blcmr,1991,303,1991-07-16,n_kgha,vine,165.69862218506492
rosen lab,blcmr,1991,303,1991-07-16,n_kgha,wholeplant,209.07663647492203
rosen lab,blcmr,1991,303,1991-07-30,n_kgha,tuber,101.20474390170195
rosen lab,blcmr,1991,303,1991-07-30,n_kgha,vine,158.27844414037241
rosen lab,blcmr,1991,303,1991-07-30,n_kgha,wholeplant,259.48318804207435
rosen lab,blcmr,1991,303,1991-08-13,n_kgha,tuber,144.169595959495
rosen lab,blcmr,1991,303,1991-08-13,n_kgha,vine,286.0712240686381
rosen lab,blcmr,1991,303,1991-08-13,n_kgha,wholeplant,430.24082002813316
rosen lab,blcmr,1991,303,1991-09-05,n_kgha,tuber,133.00885117454945
rosen lab,blcmr,1991,303,1991-09-05,n_kgha,vine,54.01368977400401
rosen lab,blcmr,1991,303,1991-09-05,n_kgha,wholeplant,187.02254094855346
rosen lab,blcmr,1991,304,1991-05-31,n_kgha,tuber,0
rosen lab,blcmr,1991,304,1991-05-31,n_kgha,vine,28.517972850341142
rosen lab,blcmr,1991,304,1991-05-31,n_kgha,wholeplant,28.517972850341142
rosen lab,blcmr,1991,304,1991-06-12,n_kgha,tuber,0
rosen lab,blcmr,1991,304,1991-06-12,n_kgha,vine,33.07708021369974
rosen lab,blcmr,1991,304,1991-06-12,n_kgha,wholeplant,33.07708021369974
rosen lab,blcmr,1991,304,1991-06-24,n_kgha,tuber,13.17485691081058
rosen lab,blcmr,1991,304,1991-06-24,n_kgha,vine,101.61003985423795
rosen lab,blcmr,1991,304,1991-06-24,n_kgha,wholeplant,114.78489676504853
rosen lab,blcmr,1991,304,1991-07-02,n_kgha,tuber,3.103412084009141
rosen lab,blcmr,1991,304,1991-07-02,n_kgha,vine,97.47459081129401
rosen lab,blcmr,1991,304,1991-07-02,n_kgha,wholeplant,100.57800289530314
rosen lab,blcmr,1991,304,1991-07-16,n_kgha,tuber,23.68030100639461
rosen lab,blcmr,1991,304,1991-07-16,n_kgha,vine,129.3614980329512
rosen lab,blcmr,1991,304,1991-07-16,n_kgha,wholeplant,153.04179903934582
rosen lab,blcmr,1991,304,1991-07-30,n_kgha,tuber,129.83700860402936
rosen lab,blcmr,1991,304,1991-07-30,n_kgha,vine,120.7932366274012
rosen lab,blcmr,1991,304,1991-07-30,n_kgha,wholeplant,250.63024523143056
rosen lab,blcmr,1991,304,1991-08-13,n_kgha,tuber,59.169581454801474
rosen lab,blcmr,1991,304,1991-08-13,n_kgha,vine,57.65925762807278
rosen lab,blcmr,1991,304,1991-08-13,n_kgha,wholeplant,116.82883908287425
rosen lab,blcmr,1991,304,1991-09-05,n_kgha,tuber,105.50547039690792
rosen lab,blcmr,1991,304,1991-09-05,n_kgha,vine,35.508480847487995
rosen lab,blcmr,1991,304,1991-09-05,n_kgha,wholeplant,141.0139512443959
rosen lab,blcmr,1991,305,1991-05-31,n_kgha,tuber,0
rosen lab,blcmr,1991,305,1991-05-31,n_kgha,vine,21.753439121617948
rosen lab,blcmr,1991,305,1991-05-31,n_kgha,wholeplant,21.753439121617948
rosen lab,blcmr,1991,305,1991-06-12,n_kgha,tuber,0
rosen lab,blcmr,1991,305,1991-06-12,n_kgha,vine,29.761834486089228
rosen lab,blcmr,1991,305,1991-06-12,n_kgha,wholeplant,29.761834486089228
rosen lab,blcmr,1991,305,1991-06-24,n_kgha,tuber,3.8921812028348644
rosen lab,blcmr,1991,305,1991-06-24,n_kgha,vine,87.21241567666743
rosen lab,blcmr,1991,305,1991-06-24,n_kgha,wholeplant,91.1045968795023
rosen lab,blcmr,1991,305,1991-07-02,n_kgha,tuber,7.755084721698214
rosen lab,blcmr,1991,305,1991-07-02,n_kgha,vine,58.9510386760871
rosen lab,blcmr,1991,305,1991-07-02,n_kgha,wholeplant,66.70612339778532
rosen lab,blcmr,1991,305,1991-07-16,n_kgha,tuber,44.454387532516726
rosen lab,blcmr,1991,305,1991-07-16,n_kgha,vine,104.66868973208764
rosen lab,blcmr,1991,305,1991-07-16,n_kgha,wholeplant,149.12307726460438
rosen lab,blcmr,1991,305,1991-07-30,n_kgha,tuber,84.86969482067485
rosen lab,blcmr,1991,305,1991-07-30,n_kgha,vine,21.430606038265335
rosen lab,blcmr,1991,305,1991-07-30,n_kgha,wholeplant,106.30030085894019
rosen lab,blcmr,1991,305,1991-08-13,n_kgha,tuber,359.1692813140793
rosen lab,blcmr,1991,305,1991-08-13,n_kgha,vine,66.23137038720226
rosen lab,blcmr,1991,305,1991-08-13,n_kgha,wholeplant,425.40065170128156
rosen lab,blcmr,1991,305,1991-09-05,n_kgha,tuber,106.4402580555825
rosen lab,blcmr,1991,305,1991-09-05,n_kgha,vine,22.742016300363996
rosen lab,blcmr,1991,305,1991-09-05,n_kgha,wholeplant,129.1822743559465
rosen lab,blcmr,1991,306,1991-05-31,n_kgha,tuber,0
rosen lab,blcmr,1991,306,1991-05-31,n_kgha,vine,9.146453384118402
rosen lab,blcmr,1991,306,1991-05-31,n_kgha,wholeplant,9.146453384118402
rosen lab,blcmr,1991,306,1991-06-12,n_kgha,tuber,0
rosen lab,blcmr,1991,306,1991-06-12,n_kgha,vine,11.754046920536162
rosen lab,blcmr,1991,306,1991-06-12,n_kgha,wholeplant,11.754046920536162
rosen lab,blcmr,1991,306,1991-06-24,n_kgha,tuber,4.766199817755844
rosen lab,blcmr,1991,306,1991-06-24,n_kgha,vine,86.07575199256911
rosen lab,blcmr,1991,306,1991-06-24,n_kgha,wholeplant,90.84195181032496
rosen lab,blcmr,1991,306,1991-07-02,n_kgha,tuber,7.891999729935674
rosen lab,blcmr,1991,306,1991-07-02,n_kgha,vine,47.12811561451324
rosen lab,blcmr,1991,306,1991-07-02,n_kgha,wholeplant,55.02011534444892
rosen lab,blcmr,1991,306,1991-07-16,n_kgha,tuber,31.509876199325213
rosen lab,blcmr,1991,306,1991-07-16,n_kgha,vine,118.56425223585731
rosen lab,blcmr,1991,306,1991-07-16,n_kgha,wholeplant,150.07412843518253
rosen lab,blcmr,1991,306,1991-07-30,n_kgha,tuber,43.940715115355715
rosen lab,blcmr,1991,306,1991-07-30,n_kgha,vine,94.95784409122655
rosen lab,blcmr,1991,306,1991-07-30,n_kgha,wholeplant,138.89855920658226
rosen lab,blcmr,1991,306,1991-08-13,n_kgha,tuber,63.566282619143365
rosen lab,blcmr,1991,306,1991-08-13,n_kgha,vine,21.408768935878562
rosen lab,blcmr,1991,306,1991-08-13,n_kgha,wholeplant,84.97505155502193
rosen lab,blcmr,1991,306,1991-09-05,n_kgha,tuber,121.98754775998532
rosen lab,blcmr,1991,306,1991-09-05,n_kgha,vine,42.82762162823598
rosen lab,blcmr,1991,306,1991-09-05,n_kgha,wholeplant,164.8151693882213
rosen lab,blcmr,1991,307,1991-05-31,n_kgha,tuber,0
rosen lab,blcmr,1991,307,1991-05-31,n_kgha,vine,12.728187570452883
rosen lab,blcmr,1991,307,1991-05-31,n_kgha,wholeplant,12.728187570452883
rosen lab,blcmr,1991,307,1991-06-12,n_kgha,tuber,0
rosen lab,blcmr,1991,307,1991-06-12,n_kgha,vine,28.158034767811017
rosen lab,blcmr,1991,307,1991-06-12,n_kgha,wholeplant,28.158034767811017
rosen lab,blcmr,1991,307,1991-06-24,n_kgha,tuber,4.942725612393273
rosen lab,blcmr,1991,307,1991-06-24,n_kgha,vine,80.80581371163889
rosen lab,blcmr,1991,307,1991-06-24,n_kgha,wholeplant,85.74853932403217
rosen lab,blcmr,1991,307,1991-07-02,n_kgha,tuber,48.41545496402613
rosen lab,blcmr,1991,307,1991-07-02,n_kgha,vine,88.30600515246537
rosen lab,blcmr,1991,307,1991-07-02,n_kgha,wholeplant,136.7214601164915
rosen lab,blcmr,1991,307,1991-07-16,n_kgha,tuber,28.60365051056795
rosen lab,blcmr,1991,307,1991-07-16,n_kgha,vine,67.74785009210282
rosen lab,blcmr,1991,307,1991-07-16,n_kgha,wholeplant,96.35150060267077
rosen lab,blcmr,1991,307,1991-07-30,n_kgha,tuber,78.06135396701278
rosen lab,blcmr,1991,307,1991-07-30,n_kgha,vine,24.96206831529023
rosen lab,blcmr,1991,307,1991-07-30,n_kgha,wholeplant,103.02342228230302
rosen lab,blcmr,1991,307,1991-08-13,n_kgha,tuber,84.21690420916289
rosen lab,blcmr,1991,307,1991-08-13,n_kgha,vine,10.035776651183893
rosen lab,blcmr,1991,307,1991-08-13,n_kgha,wholeplant,94.25268086034679
rosen lab,blcmr,1991,307,1991-09-05,n_kgha,tuber,104.04164224075862
rosen lab,blcmr,1991,307,1991-09-05,n_kgha,vine,29.646443131820025
rosen lab,blcmr,1991,307,1991-09-05,n_kgha,wholeplant,133.68808537257866
rosen lab,blcmr,1991,308,1991-05-31,n_kgha,tuber,0
rosen lab,blcmr,1991,308,1991-05-31,n_kgha,vine,12.563904804107633
rosen lab,blcmr,1991,308,1991-05-31,n_kgha,wholeplant,12.563904804107633
rosen lab,blcmr,1991,308,1991-06-12,n_kgha,tuber,0
rosen lab,blcmr,1991,308,1991-06-12,n_kgha,vine,13.110273619572173
rosen lab,blcmr,1991,308,1991-06-12,n_kgha,wholeplant,13.110273619572173
rosen lab,blcmr,1991,308,1991-06-24,n_kgha,tuber,NA
rosen lab,blcmr,1991,308,1991-06-24,n_kgha,vine,60.2426932923697
rosen lab,blcmr,1991,308,1991-06-24,n_kgha,wholeplant,NA
rosen lab,blcmr,1991,308,1991-07-02,n_kgha,tuber,5.093418090535341
rosen lab,blcmr,1991,308,1991-07-02,n_kgha,vine,65.51264278178498
rosen lab,blcmr,1991,308,1991-07-02,n_kgha,wholeplant,70.60606087232031
rosen lab,blcmr,1991,308,1991-07-16,n_kgha,tuber,46.557637347564075
rosen lab,blcmr,1991,308,1991-07-16,n_kgha,vine,75.8914982464689
rosen lab,blcmr,1991,308,1991-07-16,n_kgha,wholeplant,122.44913559403298
rosen lab,blcmr,1991,308,1991-07-30,n_kgha,tuber,180.80811605425978
rosen lab,blcmr,1991,308,1991-07-30,n_kgha,vine,61.11182347355929
rosen lab,blcmr,1991,308,1991-07-30,n_kgha,wholeplant,241.91993952781908
rosen lab,blcmr,1991,308,1991-08-13,n_kgha,tuber,62.41278843170513
rosen lab,blcmr,1991,308,1991-08-13,n_kgha,vine,16.859603703247995
rosen lab,blcmr,1991,308,1991-08-13,n_kgha,wholeplant,79.27239213495312
rosen lab,blcmr,1991,308,1991-09-05,n_kgha,tuber,90.42893706737672
rosen lab,blcmr,1991,308,1991-09-05,n_kgha,vine,25.006130293795973
rosen lab,blcmr,1991,308,1991-09-05,n_kgha,wholeplant,115.4350673611727
rosen lab,blcmr,1991,309,1991-05-31,n_kgha,tuber,0
rosen lab,blcmr,1991,309,1991-05-31,n_kgha,vine,13.47775501258539
rosen lab,blcmr,1991,309,1991-05-31,n_kgha,wholeplant,13.47775501258539
rosen lab,blcmr,1991,309,1991-06-12,n_kgha,tuber,0
rosen lab,blcmr,1991,309,1991-06-12,n_kgha,vine,28.158034767811017
rosen lab,blcmr,1991,309,1991-06-12,n_kgha,wholeplant,28.158034767811017
rosen lab,blcmr,1991,309,1991-06-24,n_kgha,tuber,6.221462449579787
rosen lab,blcmr,1991,309,1991-06-24,n_kgha,vine,99.33672369452573
rosen lab,blcmr,1991,309,1991-06-24,n_kgha,wholeplant,105.55818614410552
rosen lab,blcmr,1991,309,1991-07-02,n_kgha,tuber,13.694101192294427
rosen lab,blcmr,1991,309,1991-07-02,n_kgha,vine,74.6058737951785
rosen lab,blcmr,1991,309,1991-07-02,n_kgha,wholeplant,88.29997498747292
rosen lab,blcmr,1991,309,1991-07-16,n_kgha,tuber,65.0993074761625
rosen lab,blcmr,1991,309,1991-07-16,n_kgha,vine,106.12468315714165
rosen lab,blcmr,1991,309,1991-07-16,n_kgha,wholeplant,171.22399063330414
rosen lab,blcmr,1991,309,1991-07-30,n_kgha,tuber,123.0344277358839
rosen lab,blcmr,1991,309,1991-07-30,n_kgha,vine,30.697428256351863
rosen lab,blcmr,1991,309,1991-07-30,n_kgha,wholeplant,153.73185599223575
rosen lab,blcmr,1991,309,1991-08-13,n_kgha,tuber,95.73064658138341
rosen lab,blcmr,1991,309,1991-08-13,n_kgha,vine,101.53978774102882
rosen lab,blcmr,1991,309,1991-08-13,n_kgha,wholeplant,197.27043432241223
rosen lab,blcmr,1991,309,1991-09-05,n_kgha,tuber,148.71081797355325
rosen lab,blcmr,1991,309,1991-09-05,n_kgha,vine,37.066460278612055
rosen lab,blcmr,1991,309,1991-09-05,n_kgha,wholeplant,185.7772782521653
rosen lab,blcmr,1991,310,1991-05-31,n_kgha,tuber,0
rosen lab,blcmr,1991,310,1991-05-31,n_kgha,vine,13.17869021272026
rosen lab,blcmr,1991,310,1991-05-31,n_kgha,wholeplant,13.17869021272026
rosen lab,blcmr,1991,310,1991-06-12,n_kgha,tuber,0
rosen lab,blcmr,1991,310,1991-06-12,n_kgha,vine,17.01752911403953
rosen lab,blcmr,1991,310,1991-06-12,n_kgha,wholeplant,17.01752911403953
rosen lab,blcmr,1991,310,1991-06-24,n_kgha,tuber,12.031748347770222
rosen lab,blcmr,1991,310,1991-06-24,n_kgha,vine,115.3424852741145
rosen lab,blcmr,1991,310,1991-06-24,n_kgha,wholeplant,127.37423362188471
rosen lab,blcmr,1991,310,1991-07-02,n_kgha,tuber,19.051880371078717
rosen lab,blcmr,1991,310,1991-07-02,n_kgha,vine,66.735410048545
rosen lab,blcmr,1991,310,1991-07-02,n_kgha,wholeplant,85.78729041962373
rosen lab,blcmr,1991,310,1991-07-16,n_kgha,tuber,31.290290767417673
rosen lab,blcmr,1991,310,1991-07-16,n_kgha,vine,45.418373294918524
rosen lab,blcmr,1991,310,1991-07-16,n_kgha,wholeplant,76.7086640623362
rosen lab,blcmr,1991,310,1991-07-30,n_kgha,tuber,124.2735905560721
rosen lab,blcmr,1991,310,1991-07-30,n_kgha,vine,60.712947591087776
rosen lab,blcmr,1991,310,1991-07-30,n_kgha,wholeplant,184.98653814715988
rosen lab,blcmr,1991,310,1991-08-13,n_kgha,tuber,63.200773964870315
rosen lab,blcmr,1991,310,1991-08-13,n_kgha,vine,14.828259949333535
rosen lab,blcmr,1991,310,1991-08-13,n_kgha,wholeplant,78.02903391420385
rosen lab,blcmr,1991,310,1991-09-05,n_kgha,tuber,104.64465873999909
rosen lab,blcmr,1991,310,1991-09-05,n_kgha,vine,35.78869297538799
rosen lab,blcmr,1991,310,1991-09-05,n_kgha,wholeplant,140.43335171538706
rosen lab,blcmr,1991,401,1991-05-31,n_kgha,tuber,0
rosen lab,blcmr,1991,401,1991-05-31,n_kgha,vine,4.460551153733586
rosen lab,blcmr,1991,401,1991-05-31,n_kgha,wholeplant,4.460551153733586
rosen lab,blcmr,1991,401,1991-06-12,n_kgha,tuber,0
rosen lab,blcmr,1991,401,1991-06-12,n_kgha,vine,10.623846048955368
rosen lab,blcmr,1991,401,1991-06-12,n_kgha,wholeplant,10.623846048955368
rosen lab,blcmr,1991,401,1991-06-24,n_kgha,tuber,3.3152423650649556
rosen lab,blcmr,1991,401,1991-06-24,n_kgha,vine,18.393135283841147
rosen lab,blcmr,1991,401,1991-06-24,n_kgha,wholeplant,21.7083776489061
rosen lab,blcmr,1991,401,1991-07-02,n_kgha,tuber,6.064525724379629
rosen lab,blcmr,1991,401,1991-07-02,n_kgha,vine,15.616087386045628
rosen lab,blcmr,1991,401,1991-07-02,n_kgha,wholeplant,21.680613110425256
rosen lab,blcmr,1991,401,1991-07-16,n_kgha,tuber,29.096633311424817
rosen lab,blcmr,1991,401,1991-07-16,n_kgha,vine,16.640800720805643
rosen lab,blcmr,1991,401,1991-07-16,n_kgha,wholeplant,45.73743403223046
rosen lab,blcmr,1991,401,1991-07-30,n_kgha,tuber,28.758522158114882
rosen lab,blcmr,1991,401,1991-07-30,n_kgha,vine,12.974655755888714
rosen lab,blcmr,1991,401,1991-07-30,n_kgha,wholeplant,41.7331779140036
rosen lab,blcmr,1991,401,1991-08-13,n_kgha,tuber,78.29781032772631
rosen lab,blcmr,1991,401,1991-08-13,n_kgha,vine,11.803586902969846
rosen lab,blcmr,1991,401,1991-08-13,n_kgha,wholeplant,90.10139723069615
rosen lab,blcmr,1991,401,1991-09-05,n_kgha,tuber,63.92983655612932
rosen lab,blcmr,1991,401,1991-09-05,n_kgha,vine,11.522322699248017
rosen lab,blcmr,1991,401,1991-09-05,n_kgha,wholeplant,75.45215925537734
rosen lab,blcmr,1991,402,1991-05-31,n_kgha,tuber,0
rosen lab,blcmr,1991,402,1991-05-31,n_kgha,vine,3.971057554293164
rosen lab,blcmr,1991,402,1991-05-31,n_kgha,wholeplant,3.971057554293164
rosen lab,blcmr,1991,402,1991-06-12,n_kgha,tuber,0
rosen lab,blcmr,1991,402,1991-06-12,n_kgha,vine,54.92753998248169
rosen lab,blcmr,1991,402,1991-06-12,n_kgha,wholeplant,54.92753998248169
rosen lab,blcmr,1991,402,1991-06-24,n_kgha,tuber,6.070768850589207
rosen lab,blcmr,1991,402,1991-06-24,n_kgha,vine,84.68723364791374
rosen lab,blcmr,1991,402,1991-06-24,n_kgha,wholeplant,90.75800249850295
rosen lab,blcmr,1991,402,1991-07-02,n_kgha,tuber,9.732605596653663
rosen lab,blcmr,1991,402,1991-07-02,n_kgha,vine,103.07391284432794
rosen lab,blcmr,1991,402,1991-07-02,n_kgha,wholeplant,112.80651844098159
rosen lab,blcmr,1991,402,1991-07-16,n_kgha,tuber,27.839422369903602
rosen lab,blcmr,1991,402,1991-07-16,n_kgha,vine,159.6541103317089
rosen lab,blcmr,1991,402,1991-07-16,n_kgha,wholeplant,187.49353270161248
rosen lab,blcmr,1991,402,1991-07-30,n_kgha,tuber,9.641976722630396
rosen lab,blcmr,1991,402,1991-07-30,n_kgha,vine,104.36312366621098
rosen lab,blcmr,1991,402,1991-07-30,n_kgha,wholeplant,114.00510038884138
rosen lab,blcmr,1991,402,1991-08-13,n_kgha,tuber,87.02494808444227
rosen lab,blcmr,1991,402,1991-08-13,n_kgha,vine,77.0788319567892
rosen lab,blcmr,1991,402,1991-08-13,n_kgha,wholeplant,164.10378004123146
rosen lab,blcmr,1991,402,1991-09-05,n_kgha,tuber,111.17808471411625
rosen lab,blcmr,1991,402,1991-09-05,n_kgha,vine,75.07443330696776
rosen lab,blcmr,1991,402,1991-09-05,n_kgha,wholeplant,186.25251802108403
rosen lab,blcmr,1991,403,1991-05-31,n_kgha,tuber,0
rosen lab,blcmr,1991,403,1991-05-31,n_kgha,vine,9.893867676260102
rosen lab,blcmr,1991,403,1991-05-31,n_kgha,wholeplant,9.893867676260102
rosen lab,blcmr,1991,403,1991-06-12,n_kgha,tuber,0
rosen lab,blcmr,1991,403,1991-06-12,n_kgha,vine,16.662321012228396
rosen lab,blcmr,1991,403,1991-06-12,n_kgha,wholeplant,16.662321012228396
rosen lab,blcmr,1991,403,1991-06-24,n_kgha,tuber,9.093236617636158
rosen lab,blcmr,1991,403,1991-06-24,n_kgha,vine,83.48598667257653
rosen lab,blcmr,1991,403,1991-06-24,n_kgha,wholeplant,92.5792232902127
rosen lab,blcmr,1991,403,1991-07-02,n_kgha,tuber,8.19166306290597
rosen lab,blcmr,1991,403,1991-07-02,n_kgha,vine,113.28662493413754
rosen lab,blcmr,1991,403,1991-07-02,n_kgha,wholeplant,121.47828799704351
rosen lab,blcmr,1991,403,1991-07-16,n_kgha,tuber,28.752196563810315
rosen lab,blcmr,1991,403,1991-07-16,n_kgha,vine,131.30022970346582
rosen lab,blcmr,1991,403,1991-07-16,n_kgha,wholeplant,160.05242626727613
rosen lab,blcmr,1991,403,1991-07-30,n_kgha,tuber,72.06681870326435
rosen lab,blcmr,1991,403,1991-07-30,n_kgha,vine,88.40645097034944
rosen lab,blcmr,1991,403,1991-07-30,n_kgha,wholeplant,160.4732696736138
rosen lab,blcmr,1991,403,1991-08-13,n_kgha,tuber,160.17304240535069
rosen lab,blcmr,1991,403,1991-08-13,n_kgha,vine,184.73147735620537
rosen lab,blcmr,1991,403,1991-08-13,n_kgha,wholeplant,344.90451976155606
rosen lab,blcmr,1991,403,1991-09-05,n_kgha,tuber,118.69897822695174
rosen lab,blcmr,1991,403,1991-09-05,n_kgha,vine,52.377250947068
rosen lab,blcmr,1991,403,1991-09-05,n_kgha,wholeplant,171.07622917401974
rosen lab,blcmr,1991,404,1991-05-31,n_kgha,tuber,0
rosen lab,blcmr,1991,404,1991-05-31,n_kgha,vine,16.219092676801278
rosen lab,blcmr,1991,404,1991-05-31,n_kgha,wholeplant,16.219092676801278
rosen lab,blcmr,1991,404,1991-06-12,n_kgha,tuber,0
rosen lab,blcmr,1991,404,1991-06-12,n_kgha,vine,15.725874497756811
rosen lab,blcmr,1991,404,1991-06-12,n_kgha,wholeplant,15.725874497756811
rosen lab,blcmr,1991,404,1991-06-24,n_kgha,tuber,11.799250741008976
rosen lab,blcmr,1991,404,1991-06-24,n_kgha,vine,104.15889420355704
rosen lab,blcmr,1991,404,1991-06-24,n_kgha,wholeplant,115.95814494456602
rosen lab,blcmr,1991,404,1991-07-02,n_kgha,tuber,9.906978241300305
rosen lab,blcmr,1991,404,1991-07-02,n_kgha,vine,105.46347220317833
rosen lab,blcmr,1991,404,1991-07-02,n_kgha,wholeplant,115.37045044447864
rosen lab,blcmr,1991,404,1991-07-16,n_kgha,tuber,24.55863152553966
rosen lab,blcmr,1991,404,1991-07-16,n_kgha,vine,69.02370074437235
rosen lab,blcmr,1991,404,1991-07-16,n_kgha,wholeplant,93.582332269912
rosen lab,blcmr,1991,404,1991-07-30,n_kgha,tuber,17.525058518118403
rosen lab,blcmr,1991,404,1991-07-30,n_kgha,vine,79.95778316153732
rosen lab,blcmr,1991,404,1991-07-30,n_kgha,wholeplant,97.48284167965572
rosen lab,blcmr,1991,404,1991-08-13,n_kgha,tuber,82.72469759204441
rosen lab,blcmr,1991,404,1991-08-13,n_kgha,vine,88.90072201834971
rosen lab,blcmr,1991,404,1991-08-13,n_kgha,wholeplant,171.62541961039412
rosen lab,blcmr,1991,404,1991-09-05,n_kgha,tuber,141.8904547804681
rosen lab,blcmr,1991,404,1991-09-05,n_kgha,vine,35.44122993679198
rosen lab,blcmr,1991,404,1991-09-05,n_kgha,wholeplant,177.3316847172601
rosen lab,blcmr,1991,405,1991-05-31,n_kgha,tuber,0
rosen lab,blcmr,1991,405,1991-05-31,n_kgha,vine,11.736214220716642
rosen lab,blcmr,1991,405,1991-05-31,n_kgha,wholeplant,11.736214220716642
