study,location,variety,rate_n_kgha,Date,W,N
Giletto,Argentina,Umatilla Russet,150,2005-04-16,22.799999999999997,1.9
Giletto,Argentina,Umatilla Russet,250,2005-04-16,26.200000000000003,1.9
Giletto,Argentina,Umatilla Russet,0,2006-02-15,1.2,4.6
Giletto,Argentina,Umatilla Russet,80,2006-02-15,1.4,4.8
Giletto,Argentina,Umatilla Russet,150,2006-02-15,1.5,4.8
Giletto,Argentina,Umatilla Russet,250,2006-02-15,1.8,4.9
Giletto,Argentina,Umatilla Russet,0,2006-02-28,3.6999999999999997,4.7
Giletto,Argentina,Umatilla Russet,80,2006-02-28,5,4.8
Giletto,Argentina,Umatilla Russet,150,2006-02-28,6.1,5.2
Giletto,Argentina,Umatilla Russet,250,2006-02-28,6.4,5.5
Giletto,Argentina,Umatilla Russet,0,2006-03-16,8.2,3.4
Giletto,Argentina,Umatilla Russet,80,2006-03-16,10,4
Giletto,Argentina,Umatilla Russet,150,2006-03-16,11.100000000000001,4.1
Giletto,Argentina,Umatilla Russet,250,2006-03-16,11.899999999999999,4.4
Giletto,Argentina,Umatilla Russet,0,2006-04-06,10.600000000000001,2.1
Giletto,Argentina,Umatilla Russet,80,2006-04-06,14.8,2.6
Giletto,Argentina,Umatilla Russet,150,2006-04-06,14.899999999999999,2.9
Giletto,Argentina,Umatilla Russet,250,2006-04-06,16.799999999999997,2.9
Giletto,Argentina,Umatilla Russet,0,2006-04-27,12.600000000000001,1.5
Giletto,Argentina,Umatilla Russet,80,2006-04-27,13.3,1.6
Giletto,Argentina,Umatilla Russet,150,2006-04-27,16.1,1.8
Giletto,Argentina,Umatilla Russet,250,2006-04-27,17.7,2
Giletto,Argentina,Bannock Russet,0,2003-03-02,3.1,4.2
Giletto,Argentina,Bannock Russet,80,2003-03-02,3.8,4.2
Giletto,Argentina,Bannock Russet,150,2003-03-02,4.4,4.2
Giletto,Argentina,Bannock Russet,250,2003-03-02,4.6,4.4
Giletto,Argentina,Bannock Russet,0,2003-03-17,4.5,3.2
Giletto,Argentina,Bannock Russet,80,2003-03-17,6.1,3.4
Giletto,Argentina,Bannock Russet,150,2003-03-17,6.8,3.6
Giletto,Argentina,Bannock Russet,250,2003-03-17,7.7,4.2
Giletto,Argentina,Bannock Russet,0,2003-04-01,4.6,2.8
Giletto,Argentina,Bannock Russet,80,2003-04-01,6.6,3.1
Giletto,Argentina,Bannock Russet,150,2003-04-01,8.1,3
Giletto,Argentina,Bannock Russet,250,2003-04-01,11.5,2.9
Giletto,Argentina,Bannock Russet,0,2003-04-21,6.699999999999999,1.9
Giletto,Argentina,Bannock Russet,80,2003-04-21,8.7,2.1
Giletto,Argentina,Bannock Russet,150,2003-04-21,9.3,2.2
Giletto,Argentina,Bannock Russet,250,2003-04-21,11.3,2.5
Giletto,Argentina,Bannock Russet,0,2004-02-25,2.1,4.3
Giletto,Argentina,Bannock Russet,80,2004-02-25,2.7,4.4
Giletto,Argentina,Bannock Russet,150,2004-02-25,2.9,4.7
Giletto,Argentina,Bannock Russet,250,2004-02-25,3.8000000000000003,4.5
Giletto,Argentina,Bannock Russet,0,2004-03-02,3.8,4.1
Giletto,Argentina,Bannock Russet,80,2004-03-02,5.1,4.2
Giletto,Argentina,Bannock Russet,150,2004-03-02,5.6,4.2
Giletto,Argentina,Bannock Russet,250,2004-03-02,6.3,4.3
Giletto,Argentina,Bannock Russet,0,2004-03-24,7.300000000000001,2.4
Giletto,Argentina,Bannock Russet,80,2004-03-24,12,2.8
Giletto,Argentina,Bannock Russet,150,2004-03-24,16.3,2.9
Giletto,Argentina,Bannock Russet,250,2004-03-24,19.7,3.4
Giletto,Argentina,Bannock Russet,0,2004-04-20,13.6,1.3
Giletto,Argentina,Bannock Russet,80,2004-04-20,15,1.4
Giletto,Argentina,Bannock Russet,150,2004-04-20,17.6,1.4
Giletto,Argentina,Bannock Russet,250,2004-04-20,20.6,2.1
Giletto,Argentina,Bannock Russet,0,2005-02-17,2,4.8
Giletto,Argentina,Bannock Russet,80,2005-02-17,2.3,4.9
Giletto,Argentina,Bannock Russet,150,2005-02-17,2.3,5
Giletto,Argentina,Bannock Russet,250,2005-02-17,2.2,5.3
Giletto,Argentina,Bannock Russet,0,2005-03-04,3.9,4
Giletto,Argentina,Bannock Russet,80,2005-03-04,4.2,3.9
Giletto,Argentina,Bannock Russet,150,2005-03-04,4.3,4.1
Giletto,Argentina,Bannock Russet,250,2005-03-04,5,4.6
Giletto,Argentina,Bannock Russet,0,2005-03-17,7.6,3.2
Giletto,Argentina,Bannock Russet,80,2005-03-17,8.7,3.2
Giletto,Argentina,Bannock Russet,150,2005-03-17,8.9,3.4
Giletto,Argentina,Bannock Russet,250,2005-03-17,12.8,3.5
Giletto,Argentina,Bannock Russet,0,2005-04-02,13,2.2
Giletto,Argentina,Bannock Russet,80,2005-04-02,18.200000000000003,2.4
Giletto,Argentina,Bannock Russet,150,2005-04-02,23.6,2.5
Giletto,Argentina,Bannock Russet,250,2005-04-02,25.7,2.7
Giletto,Argentina,Bannock Russet,0,2005-04-16,20.799999999999997,1.6
Giletto,Argentina,Bannock Russet,80,2005-04-16,24.7,2
Giletto,Argentina,Bannock Russet,150,2005-04-16,32.7,2.4
Giletto,Argentina,Bannock Russet,250,2005-04-16,36.1,3.1
Giletto,Argentina,Markies Russet,0,2004-02-25,3.5,4.8
Giletto,Argentina,Markies Russet,80,2004-02-25,3.8000000000000003,4.9
Giletto,Argentina,Markies Russet,150,2004-02-25,4.2,5.1
Giletto,Argentina,Markies Russet,250,2004-02-25,4.4,5.4
Giletto,Argentina,Markies Russet,0,2004-03-02,5.6000000000000005,3.6
Giletto,Argentina,Markies Russet,80,2004-03-02,6.1000000000000005,4
Giletto,Argentina,Markies Russet,150,2004-03-02,7.9,4.2
Giletto,Argentina,Markies Russet,250,2004-03-02,8.7,4.1
Giletto,Argentina,Markies Russet,0,2004-03-24,10.1,2.7
Giletto,Argentina,Markies Russet,80,2004-03-24,11.3,2.8
Giletto,Argentina,Markies Russet,150,2004-03-24,13.5,3
Giletto,Argentina,Markies Russet,250,2004-03-24,16.5,3.2
Giletto,Argentina,Markies Russet,0,2004-04-20,11.1,1.8
Giletto,Argentina,Markies Russet,80,2004-04-20,13.6,2.2
Giletto,Argentina,Markies Russet,150,2004-04-20,16.8,2.4
Giletto,Argentina,Markies Russet,250,2004-04-20,18.1,2.6
Giletto,Argentina,Markies Russet,0,2005-02-17,1.7,5
Giletto,Argentina,Markies Russet,80,2005-02-17,1.8,5.6
Giletto,Argentina,Markies Russet,150,2005-02-17,1.9,5.6
Giletto,Argentina,Markies Russet,250,2005-02-17,1.9,5.6
Giletto,Argentina,Markies Russet,0,2005-03-04,4.1,4.3
Giletto,Argentina,Markies Russet,80,2005-03-04,4.2,4.4
Giletto,Argentina,Markies Russet,150,2005-03-04,4.7,4.5
Giletto,Argentina,Markies Russet,250,2005-03-04,5.3,4.4
Giletto,Argentina,Markies Russet,0,2005-03-17,8,3.1
Giletto,Argentina,Markies Russet,80,2005-03-17,8.2,3.3
Giletto,Argentina,Markies Russet,150,2005-03-17,9.5,3.4
Giletto,Argentina,Markies Russet,250,2005-03-17,11.6,3.7
Giletto,Argentina,Markies Russet,0,2005-04-02,12.9,2.3
Giletto,Argentina,Markies Russet,80,2005-04-02,14.2,2.6
Giletto,Argentina,Markies Russet,150,2005-04-02,16.5,2.8
Giletto,Argentina,Markies Russet,250,2005-04-02,19.5,3
Giletto,Argentina,Markies Russet,0,2005-04-16,14.2,1.7
Giletto,Argentina,Markies Russet,80,2005-04-16,19.1,2.1
Giletto,Argentina,Markies Russet,150,2005-04-16,23.3,2.3
Giletto,Argentina,Markies Russet,250,2005-04-16,23.700000000000003,2.5
Giletto,Argentina,Innovator,250,2003-02-15,1,5.2
Giletto,Argentina,Innovator,0,2003-03-02,4.4,2.9
Giletto,Argentina,Innovator,80,2003-03-02,4.9,2.8
Giletto,Argentina,Innovator,150,2003-03-02,5.6,3
Giletto,Argentina,Innovator,250,2003-03-02,6.5,3.3
Giletto,Argentina,Innovator,0,2003-03-17,6.7,2.4
Giletto,Argentina,Innovator,80,2003-03-17,9.5,2.5
Giletto,Argentina,Innovator,150,2003-03-17,10.5,2.5
Giletto,Argentina,Innovator,250,2003-03-17,12.899999999999999,2.6
Giletto,Argentina,Innovator,0,2003-04-01,9.2,1.5
Giletto,Argentina,Innovator,80,2003-04-01,11.7,1.6
Giletto,Argentina,Innovator,150,2003-04-01,12.4,1.8
Giletto,Argentina,Innovator,250,2003-04-01,16,2.1
Giletto,Argentina,Innovator,0,2003-04-21,15.899999999999999,1.1
Giletto,Argentina,Innovator,80,2003-04-21,17.2,1.2
Giletto,Argentina,Innovator,150,2003-04-21,17.2,1.3
Giletto,Argentina,Innovator,250,2003-04-21,22.400000000000002,1.4
Giletto,Argentina,Innovator,0,2004-02-25,2.4,3.6
Giletto,Argentina,Innovator,80,2004-02-25,3.1,3.8
Giletto,Argentina,Innovator,150,2004-02-25,3.1,3.9
Giletto,Argentina,Innovator,250,2004-02-25,3.2,4
Giletto,Argentina,Innovator,0,2004-03-02,4.9,2.7
Giletto,Argentina,Innovator,80,2004-03-02,5.6,3.1
Giletto,Argentina,Innovator,150,2004-03-02,5.9,3.2
Giletto,Argentina,Innovator,250,2004-03-02,6.800000000000001,3.5
Giletto,Argentina,Innovator,0,2004-03-24,9.7,2.3
Giletto,Argentina,Innovator,80,2004-03-24,10.8,2.6
Giletto,Argentina,Innovator,150,2004-03-24,13.1,2.6
Giletto,Argentina,Innovator,250,2004-03-24,15.7,3
Giletto,Argentina,Innovator,0,2004-04-20,16.8,1.2
Giletto,Argentina,Innovator,80,2004-04-20,17.3,1.3
Giletto,Argentina,Innovator,150,2004-04-20,19.9,1.5
Giletto,Argentina,Innovator,250,2004-04-20,22.6,1.5
Giletto,Argentina,Innovator,0,2005-02-17,2.6,4.8
Giletto,Argentina,Innovator,80,2005-02-17,2.6,4.7
Giletto,Argentina,Innovator,150,2005-02-17,2.7,5
Giletto,Argentina,Innovator,250,2005-02-17,2.8,5
Giletto,Argentina,Innovator,0,2005-03-04,4.5,3.2
Giletto,Argentina,Innovator,80,2005-03-04,5.3,3.6
Giletto,Argentina,Innovator,150,2005-03-04,6.3999999999999995,3.8
Giletto,Argentina,Innovator,250,2005-03-04,7.6000000000000005,3.8
Giletto,Argentina,Innovator,0,2005-03-17,8,2.1
Giletto,Argentina,Innovator,80,2005-03-17,8.9,2.4
Giletto,Argentina,Innovator,150,2005-03-17,11.600000000000001,2.8
Giletto,Argentina,Innovator,250,2005-03-17,12.9,3.1
Giletto,Argentina,Innovator,0,2005-04-02,11,1.6
Giletto,Argentina,Innovator,80,2005-04-02,12.4,2
Giletto,Argentina,Innovator,150,2005-04-02,15.1,2.3
Giletto,Argentina,Innovator,250,2005-04-02,16.4,2.5
Giletto,Argentina,Innovator,0,2005-04-16,16.6,1
Giletto,Argentina,Innovator,80,2005-04-16,19.4,1.2
Giletto,Argentina,Innovator,150,2005-04-16,22.3,1.4
Giletto,Argentina,Innovator,250,2005-04-16,24.4,1.5
Giletto,Argentina,Innovator,0,2006-02-15,1.1,4.7
Giletto,Argentina,Innovator,80,2006-02-15,1.7,4.8
Giletto,Argentina,Innovator,150,2006-02-15,2,5.1
Giletto,Argentina,Innovator,250,2006-02-15,2.4,5.3
Giletto,Argentina,Innovator,0,2006-02-28,4.4,3.9
Giletto,Argentina,Innovator,80,2006-02-28,4.8,4.3
Giletto,Argentina,Innovator,150,2006-02-28,5,4.3
Giletto,Argentina,Innovator,250,2006-02-28,5.800000000000001,4.4
Giletto,Argentina,Innovator,0,2006-03-16,7.1,2.7
Giletto,Argentina,Innovator,80,2006-03-16,7.4,3
Giletto,Argentina,Innovator,150,2006-03-16,8,3.2
Giletto,Argentina,Innovator,250,2006-03-16,9.2,3.4
Giletto,Argentina,Innovator,0,2006-04-06,12.5,1.7
Giletto,Argentina,Innovator,80,2006-04-06,13.5,2.1
Giletto,Argentina,Innovator,150,2006-04-06,13.899999999999999,2.4
Giletto,Argentina,Innovator,250,2006-04-06,15.2,2.6
Giletto,Argentina,Innovator,0,2006-04-27,14.799999999999999,1.4
Giletto,Argentina,Innovator,80,2006-04-27,15.4,1.5
Giletto,Argentina,Innovator,150,2006-04-27,16.8,1.9
Giletto,Argentina,Innovator,250,2006-04-27,18.5,2.1
Giletto,Canada-Jacksonville,Shepody,250,1900-02-20,1.1,6
Giletto,Canada-Jacksonville,Shepody,0,1900-02-27,1.8,3.4
Giletto,Canada-Jacksonville,Shepody,50,1900-02-27,1.5999999999999999,4.9
Giletto,Canada-Jacksonville,Shepody,250,1900-02-27,2,5.4
Giletto,Canada-Jacksonville,Shepody,0,1900-03-06,2,3.4
Giletto,Canada-Jacksonville,Shepody,50,1900-03-06,3.1,3.8
Giletto,Canada-Jacksonville,Shepody,250,1900-03-06,2.7,4.3
Giletto,Canada-Jacksonville,Shepody,0,1900-03-16,4.699999999999999,2.3
Giletto,Canada-Jacksonville,Shepody,50,1900-03-16,6.800000000000001,2.7
Giletto,Canada-Jacksonville,Shepody,250,1900-03-16,7.6000000000000005,3.5
Giletto,Canada-Jacksonville,Shepody,0,1900-03-23,4.6,1.9
Giletto,Canada-Jacksonville,Shepody,50,1900-03-23,5.5,2.6
Giletto,Canada-Jacksonville,Shepody,250,1900-03-23,8.100000000000001,3.3
Giletto,Canada-Jacksonville,Shepody,0,1900-03-29,7,1.8
Giletto,Canada-Jacksonville,Shepody,50,1900-03-29,9,2.4
Giletto,Canada-Jacksonville,Shepody,250,1900-03-29,8.2,3.1
Giletto,Canada-Jacksonville,Shepody,0,1900-04-05,7.3,1.6
Giletto,Canada-Jacksonville,Shepody,50,1900-04-05,12.3,2.3
Giletto,Canada-Jacksonville,Shepody,250,1900-04-05,13.1,2.7
Giletto,Canada-Jacksonville,Shepody,0,1900-04-18,9.4,1.3
Giletto,Canada-Jacksonville,Shepody,50,1900-04-18,9,1.6
Giletto,Canada-Jacksonville,Shepody,250,1900-04-18,10,2.3
Giletto,Canada-Jacksonville,Shepody,0,1900-04-25,8.5,1.1
Giletto,Canada-Jacksonville,Shepody,50,1900-04-25,11.2,1.4
Giletto,Canada-Jacksonville,Shepody,250,1900-04-25,12.5,2.1
Giletto,Canada-London,Shepody,250,1900-02-19,1,5.8
Giletto,Canada-London,Shepody,50,1900-02-26,2.2,3.8
Giletto,Canada-London,Shepody,250,1900-02-26,2.5999999999999996,4.7
Giletto,Canada-London,Shepody,0,1900-03-01,2,3
Giletto,Canada-London,Shepody,50,1900-03-01,2.4,4.1
Giletto,Canada-London,Shepody,250,1900-03-01,2.9000000000000004,4.6
Giletto,Canada-London,Shepody,0,1900-03-10,3.2,1.9
Giletto,Canada-London,Shepody,50,1900-03-10,4.8,3.1
Giletto,Canada-London,Shepody,250,1900-03-10,3.8,4.1
Giletto,Canada-London,Shepody,0,1900-03-15,3,1.5
Giletto,Canada-London,Shepody,50,1900-03-15,5.7,2.5
Giletto,Canada-London,Shepody,250,1900-03-15,6.7,3.4
Giletto,Canada-London,Shepody,0,1900-03-22,5.6,1.2
Giletto,Canada-London,Shepody,50,1900-03-22,8.600000000000001,2.1
Giletto,Canada-London,Shepody,250,1900-03-22,10.5,3
Giletto,Canada-London,Shepody,0,1900-04-08,10.5,1.2
Giletto,Canada-London,Shepody,50,1900-04-08,9.1,1.3
Giletto,Canada-London,Shepody,250,1900-04-08,11.9,1.9
Giletto,Canada-London,Shepody,0,1900-04-15,6.4,0.9
Giletto,Canada-London,Shepody,50,1900-04-15,12,1.5
Giletto,Canada-London,Shepody,250,1900-04-15,15.299999999999999,2.1
Giletto,Canada-London,Shepody,0,1900-04-21,7.6000000000000005,0.9
Giletto,Canada-London,Shepody,50,1900-04-21,15.2,1.2
Giletto,Canada-London,Shepody,250,1900-04-21,12.600000000000001,1.8
Giletto,Canada-Hartland,Shepody,50,1900-02-24,1.2,4.4
Giletto,Canada-Hartland,Shepody,100,1900-02-24,1.4,5
Giletto,Canada-Hartland,Shepody,250,1900-02-24,1.3,5.1
Giletto,Canada-Hartland,Shepody,0,1900-03-03,3.3,2.8
Giletto,Canada-Hartland,Shepody,50,1900-03-03,3.2,3.3
Giletto,Canada-Hartland,Shepody,100,1900-03-03,3.1,3.8
Giletto,Canada-Hartland,Shepody,250,1900-03-03,2.7,4.4
Giletto,Canada-Hartland,Shepody,0,1900-03-11,3.8,2.4
Giletto,Canada-Hartland,Shepody,50,1900-03-11,4.4,2.7
Giletto,Canada-Hartland,Shepody,100,1900-03-11,4.9,3.4
Giletto,Canada-Hartland,Shepody,250,1900-03-11,5.4,3.2
Giletto,Canada-Hartland,Shepody,0,1900-03-16,3.4000000000000004,1.8
Giletto,Canada-Hartland,Shepody,50,1900-03-16,4.8,2.4
Giletto,Canada-Hartland,Shepody,100,1900-03-16,7.8,2.8
Giletto,Canada-Hartland,Shepody,250,1900-03-16,7,2.9
Giletto,Canada-Hartland,Shepody,0,1900-03-23,5.6,1.9
Giletto,Canada-Hartland,Shepody,50,1900-03-23,7.3,2
Giletto,Canada-Hartland,Shepody,100,1900-03-23,6.4,2.3
Giletto,Canada-Hartland,Shepody,250,1900-03-23,7.9,2.7
Giletto,Canada-Hartland,Shepody,0,1900-04-01,6.1,1.3
Giletto,Canada-Hartland,Shepody,50,1900-04-01,9,1.5
Giletto,Canada-Hartland,Shepody,100,1900-04-01,10.600000000000001,1.9
Giletto,Canada-Hartland,Shepody,250,1900-04-01,8.5,2.3
Giletto,Canada-Hartland,Shepody,0,1900-04-09,5.9,1
Giletto,Canada-Hartland,Shepody,50,1900-04-09,7.9,1.5
Giletto,Canada-Hartland,Shepody,100,1900-04-09,8.2,1.5
Giletto,Canada-Hartland,Shepody,250,1900-04-09,11.3,2.1
Giletto,Canada-Drummond,Shepody,0,1900-02-16,1.2,5.5
Giletto,Canada-Drummond,Shepody,50,1900-02-16,1.1,6.1
Giletto,Canada-Drummond,Shepody,100,1900-02-16,1.3,6.3
Giletto,Canada-Drummond,Shepody,250,1900-02-16,1.2,6.3
Giletto,Canada-Drummond,Shepody,0,1900-02-23,1.8,3.6
Giletto,Canada-Drummond,Shepody,50,1900-02-23,2.1,4.3
Giletto,Canada-Drummond,Shepody,100,1900-02-23,2.1999999999999997,5.1
Giletto,Canada-Drummond,Shepody,250,1900-02-23,2.1,5.4
Giletto,Canada-Drummond,Shepody,0,1900-03-05,3.2,2.3
Giletto,Canada-Drummond,Shepody,50,1900-03-05,5.2,3
Giletto,Canada-Drummond,Shepody,100,1900-03-05,5.5,3.5
Giletto,Canada-Drummond,Shepody,250,1900-03-05,5.6,4
Giletto,Canada-Drummond,Shepody,0,1900-03-11,5.5,1.8
Giletto,Canada-Drummond,Shepody,50,1900-03-11,7.1,2.4
Giletto,Canada-Drummond,Shepody,100,1900-03-11,7.3,2.8
Giletto,Canada-Drummond,Shepody,250,1900-03-11,5.300000000000001,3.6
Giletto,Canada-Drummond,Shepody,0,1900-03-18,7.300000000000001,1.6
Giletto,Canada-Drummond,Shepody,50,1900-03-18,7.3,2
Giletto,Canada-Drummond,Shepody,100,1900-03-18,6.3,2.8
Giletto,Canada-Drummond,Shepody,250,1900-03-18,5.2,3.3
Giletto,Canada-Drummond,Shepody,0,1900-03-25,9.4,1.4
Giletto,Canada-Drummond,Shepody,50,1900-03-25,10.5,1.8
Giletto,Canada-Drummond,Shepody,100,1900-03-25,11.4,1.9
Giletto,Canada-Drummond,Shepody,250,1900-03-25,13.5,2.7
Giletto,Canada-Drummond,Shepody,0,1900-03-30,9.5,1.1
Giletto,Canada-Drummond,Shepody,50,1900-03-30,9.8,1.5
Giletto,Canada-Drummond,Shepody,100,1900-03-30,11.5,1.8
Giletto,Canada-Drummond,Shepody,250,1900-03-30,11.3,2.4
Giletto,Canada-Drummond,Shepody,0,1900-04-06,7.3,1.3
Giletto,Canada-Drummond,Shepody,50,1900-04-06,11.1,1.4
Giletto,Canada-Drummond,Shepody,100,1900-04-06,15.4,1.8
Giletto,Canada-Drummond,Shepody,250,1900-04-06,13.3,2.5
Giletto,Canada-Jacksonville,Russet Burbank,0,1900-02-27,1.4,2.9
Giletto,Canada-Jacksonville,Russet Burbank,50,1900-02-27,1.6,3.9
Giletto,Canada-Jacksonville,Russet Burbank,250,1900-02-27,1.7,4.8
Giletto,Canada-Jacksonville,Russet Burbank,0,1900-03-06,1.7,2.7
Giletto,Canada-Jacksonville,Russet Burbank,50,1900-03-06,2.8,3.2
Giletto,Canada-Jacksonville,Russet Burbank,250,1900-03-06,2.2,3.7
Giletto,Canada-Jacksonville,Russet Burbank,0,1900-03-16,3.9000000000000004,2
Giletto,Canada-Jacksonville,Russet Burbank,50,1900-03-16,4.6,2.9
Giletto,Canada-Jacksonville,Russet Burbank,250,1900-03-16,5.2,3.1
Giletto,Canada-Jacksonville,Russet Burbank,0,1900-03-23,5.1,1.8
Giletto,Canada-Jacksonville,Russet Burbank,50,1900-03-23,6.1,2.4
Giletto,Canada-Jacksonville,Russet Burbank,250,1900-03-23,5.7,2.9
Giletto,Canada-Jacksonville,Russet Burbank,0,1900-03-29,5.1,1.8
Giletto,Canada-Jacksonville,Russet Burbank,50,1900-03-29,7.5,2.2
Giletto,Canada-Jacksonville,Russet Burbank,250,1900-03-29,7.199999999999999,2.5
Giletto,Canada-Jacksonville,Russet Burbank,0,1900-04-05,8.9,1.7
Giletto,Canada-Jacksonville,Russet Burbank,50,1900-04-05,8.4,1.9
Giletto,Canada-Jacksonville,Russet Burbank,250,1900-04-05,8.7,2.5
Giletto,Canada-Jacksonville,Russet Burbank,0,1900-04-18,10.6,1.4
Giletto,Canada-Jacksonville,Russet Burbank,50,1900-04-18,11.1,1.7
Giletto,Canada-Jacksonville,Russet Burbank,250,1900-04-18,10.2,2
Giletto,Canada-Jacksonville,Russet Burbank,0,1900-04-25,10.9,1.3
Giletto,Canada-Jacksonville,Russet Burbank,50,1900-04-25,13,1.7
Giletto,Canada-Jacksonville,Russet Burbank,250,1900-04-25,10.2,2.3
Giletto,Canada-London,Russet Burbank,50,1900-02-11,2.4,2.4
Giletto,Canada-London,Russet Burbank,250,1900-02-19,1.1,4.7
Giletto,Canada-London,Russet Burbank,0,1900-02-26,2,2.7
Giletto,Canada-London,Russet Burbank,50,1900-02-26,1,5.1
Giletto,Canada-London,Russet Burbank,250,1900-02-26,2,4.2
Giletto,Canada-London,Russet Burbank,0,1900-03-01,1.8,3.2
Giletto,Canada-London,Russet Burbank,50,1900-03-01,2.7,4
Giletto,Canada-London,Russet Burbank,250,1900-03-01,2.8,3.8
Giletto,Canada-London,Russet Burbank,0,1900-03-10,3.6,1.8
Giletto,Canada-London,Russet Burbank,50,1900-03-10,3.6,3.6
Giletto,Canada-London,Russet Burbank,250,1900-03-10,5.300000000000001,3.5
Giletto,Canada-London,Russet Burbank,0,1900-03-15,3.6,1.4
Giletto,Canada-London,Russet Burbank,50,1900-03-15,4.7,2.8
Giletto,Canada-London,Russet Burbank,250,1900-03-15,6.1,2.7
Giletto,Canada-London,Russet Burbank,0,1900-03-22,8.4,1
Giletto,Canada-London,Russet Burbank,50,1900-03-22,6.6,2.3
Giletto,Canada-London,Russet Burbank,250,1900-03-22,7.3999999999999995,2.4
Giletto,Canada-London,Russet Burbank,0,1900-03-23,5.8,1.4
Giletto,Canada-London,Russet Burbank,50,1900-03-23,8,2
Giletto,Canada-London,Russet Burbank,250,1900-03-23,11.9,2.1
Giletto,Canada-London,Russet Burbank,0,1900-04-08,7.7,0.9
Giletto,Canada-London,Russet Burbank,50,1900-04-08,9.8,1.4
Giletto,Canada-London,Russet Burbank,250,1900-04-08,9.9,2.1
Giletto,Canada-London,Russet Burbank,0,1900-04-15,6.3,0.9
Giletto,Canada-London,Russet Burbank,50,1900-04-15,11.6,1.4
Giletto,Canada-London,Russet Burbank,250,1900-04-15,10.6,1.9
Giletto,Canada-Hartland,Russet Burbank,0,1900-02-24,1,3.5
Giletto,Canada-Hartland,Russet Burbank,50,1900-02-24,1.5,3.9
Giletto,Canada-Hartland,Russet Burbank,100,1900-02-24,1.5,4.4
Giletto,Canada-Hartland,Russet Burbank,250,1900-02-24,1.3,4.8
Giletto,Canada-Hartland,Russet Burbank,0,1900-03-03,2.5999999999999996,2.6
Giletto,Canada-Hartland,Russet Burbank,50,1900-03-03,3.2,3.4
Giletto,Canada-Hartland,Russet Burbank,100,1900-03-03,3.4000000000000004,3.6
Giletto,Canada-Hartland,Russet Burbank,250,1900-03-03,3.6,3.3
Giletto,Canada-Hartland,Russet Burbank,0,1900-03-11,3.5999999999999996,1.8
Giletto,Canada-Hartland,Russet Burbank,50,1900-03-11,4.4,2.7
Giletto,Canada-Hartland,Russet Burbank,100,1900-03-11,5.5,2.7
Giletto,Canada-Hartland,Russet Burbank,250,1900-03-11,5.2,2.8
Giletto,Canada-Hartland,Russet Burbank,0,1900-03-16,4.1,1.5
Giletto,Canada-Hartland,Russet Burbank,50,1900-03-16,6.4,2.1
Giletto,Canada-Hartland,Russet Burbank,100,1900-03-16,7.6,2.6
Giletto,Canada-Hartland,Russet Burbank,250,1900-03-16,6.300000000000001,2.9
Giletto,Canada-Hartland,Russet Burbank,0,1900-03-23,6.8,1.4
Giletto,Canada-Hartland,Russet Burbank,50,1900-03-23,8.5,2
Giletto,Canada-Hartland,Russet Burbank,100,1900-03-23,9.6,2.2
Giletto,Canada-Hartland,Russet Burbank,250,1900-03-23,9.4,2.7
Giletto,Canada-Hartland,Russet Burbank,0,1900-04-01,8,1.2
Giletto,Canada-Hartland,Russet Burbank,50,1900-04-01,8.8,1.5
Giletto,Canada-Hartland,Russet Burbank,100,1900-04-01,8.9,1.7
Giletto,Canada-Hartland,Russet Burbank,250,1900-04-01,9.9,2.4
Giletto,Canada-Hartland,Russet Burbank,0,1900-04-09,7.4,1.2
Giletto,Canada-Hartland,Russet Burbank,50,1900-04-09,11,1.4
Giletto,Canada-Hartland,Russet Burbank,100,1900-04-09,9.7,1.6
Giletto,Canada-Hartland,Russet Burbank,250,1900-04-09,10.3,1.7
Giletto,Canada-Drummond,Russet Burbank,100,1900-02-16,1,5.3
Giletto,Canada-Drummond,Russet Burbank,0,1900-02-23,1.2000000000000002,3.6
Giletto,Canada-Drummond,Russet Burbank,50,1900-02-23,1.6,4
Giletto,Canada-Drummond,Russet Burbank,100,1900-02-23,1.7999999999999998,4.3
Giletto,Canada-Drummond,Russet Burbank,250,1900-02-23,1.7,4.4
Giletto,Canada-Drummond,Russet Burbank,0,1900-03-05,2.8,2.7
Giletto,Canada-Drummond,Russet Burbank,50,1900-03-05,3.5,2.8
Giletto,Canada-Drummond,Russet Burbank,100,1900-03-05,3.7,3.2
Giletto,Canada-Drummond,Russet Burbank,250,1900-03-05,4,3.2
Giletto,Canada-Drummond,Russet Burbank,0,1900-03-11,4.7,2.3
Giletto,Canada-Drummond,Russet Burbank,50,1900-03-11,6.9,2.2
Giletto,Canada-Drummond,Russet Burbank,100,1900-03-11,6.1,3
Giletto,Canada-Drummond,Russet Burbank,250,1900-03-11,5.7,3.2
Giletto,Canada-Drummond,Russet Burbank,0,1900-03-18,7.5,1.9
Giletto,Canada-Drummond,Russet Burbank,50,1900-03-18,7.1,2.2
Giletto,Canada-Drummond,Russet Burbank,100,1900-03-18,8.3,2.4
Giletto,Canada-Drummond,Russet Burbank,250,1900-03-18,8.4,2.8
Giletto,Canada-Drummond,Russet Burbank,0,1900-03-25,8.5,1.4
Giletto,Canada-Drummond,Russet Burbank,50,1900-03-25,8.7,1.7
Giletto,Canada-Drummond,Russet Burbank,100,1900-03-25,10.3,1.9
Giletto,Canada-Drummond,Russet Burbank,250,1900-03-25,8.8,2.4
