owner,study,year,location,variety,rate_n_kgha,date,W,N
Bohman,vxn,2015,Minnesota,Russet Burbank,341.92929495993025,2015-07-07,7.494963684907955,2.9634968084312567
Bohman,vxn,2015,Minnesota,Russet Burbank,122.36689997598288,2015-07-07,7.839287121031088,1.7477954101004491
Bohman,vxn,2015,Minnesota,Dakota Russet,122.36689997598288,2015-07-21,8.86270786216338,1.4360984253115638
Bohman,vxn,2015,Minnesota,Dakota Russet,181.37503696852855,2015-07-21,9.92827091124679,1.4677899955584464
Bohman,vxn,2015,Minnesota,Dakota Russet,240.38317396107422,2015-07-21,9.317075825593044,1.9130459634701713
Bohman,vxn,2015,Minnesota,Dakota Russet,299.3913109536199,2015-07-21,9.78433192602847,1.7678842207195935
Bohman,vxn,2015,Minnesota,Dakota Russet,358.3994479461656,2015-07-21,9.512873702698164,2.121220527848245
Bohman,vxn,2015,Minnesota,Easton,122.36689997598288,2015-07-21,8.64647084589619,1.1527205773050775
Bohman,vxn,2015,Minnesota,Easton,181.37503696852855,2015-07-21,9.773050195902698,1.5021562842306826
Bohman,vxn,2015,Minnesota,Easton,240.38317396107422,2015-07-21,8.626900591991586,1.5825035818060684
Bohman,vxn,2015,Minnesota,Easton,299.3913109536199,2015-07-21,7.9353737013679035,2.457289400853417
Bohman,vxn,2015,Minnesota,Easton,358.3994479461656,2015-07-21,11.911174176636347,2.4614549806169226
Bohman,vxn,2015,Minnesota,Russet Burbank,122.36689997598288,2015-07-21,10.576471289846797,1.0873123137244476
Bohman,vxn,2015,Minnesota,Russet Burbank,181.37503696852855,2015-07-21,11.73522663525987,1.450934423293887
Bohman,vxn,2015,Minnesota,Russet Burbank,240.38317396107422,2015-07-21,11.83285683356441,1.513610097646062
Bohman,vxn,2015,Minnesota,Russet Burbank,299.3913109536199,2015-07-21,10.422786150207962,NA
Bohman,vxn,2015,Minnesota,Russet Burbank,358.3994479461656,2015-07-21,9.503919631386267,1.6644356561986493
Bohman,vxn,2015,Minnesota,Russet Burbank,122.36689997598288,2015-07-21,11.58436432388053,1.2124722256381657
Bohman,vxn,2015,Minnesota,Dakota Russet,122.36689997598288,2015-08-04,14.906001959479003,1.0180826278375188
Bohman,vxn,2015,Minnesota,Dakota Russet,181.5278482728195,2015-08-04,12.896473181354242,1.2924615392928889
Bohman,vxn,2015,Minnesota,Dakota Russet,240.68879656965612,2015-08-04,12.485810676339865,1.6396393075809563
Bohman,vxn,2015,Minnesota,Dakota Russet,299.84974486649276,2015-08-04,13.017686710849262,1.7431405117779057
Bohman,vxn,2015,Minnesota,Dakota Russet,359.0106931633294,2015-08-04,13.060208602797063,1.8166545663237308
Bohman,vxn,2015,Minnesota,Easton,122.36689997598288,2015-08-04,14.158217497737407,1.049803631065807
Bohman,vxn,2015,Minnesota,Easton,181.5278482728195,2015-08-04,12.882622159822818,1.439247764628901
Bohman,vxn,2015,Minnesota,Easton,240.68879656965612,2015-08-04,12.84775571084193,1.3450547168832254
Bohman,vxn,2015,Minnesota,Easton,299.84974486649276,2015-08-04,15.28710337059701,1.620850093976724
Bohman,vxn,2015,Minnesota,Easton,359.0106931633294,2015-08-04,13.094691941847689,1.6256402865133635
Bohman,vxn,2015,Minnesota,Russet Burbank,122.36689997598288,2015-08-04,13.184227363405915,1.1301509882567669
Bohman,vxn,2015,Minnesota,Russet Burbank,181.5278482728195,2015-08-04,14.80967376830009,1.2874026069176132
Bohman,vxn,2015,Minnesota,Russet Burbank,240.68879656965612,2015-08-04,13.21203013341013,1.4208458449794141
Bohman,vxn,2015,Minnesota,Russet Burbank,299.84974486649276,2015-08-04,11.994015017953375,1.716013686979074
Bohman,vxn,2015,Minnesota,Russet Burbank,359.0106931633294,2015-08-04,15.055919697894755,1.7446672318001832
Bohman,vxn,2015,Minnesota,Russet Burbank,122.36689997598288,2015-08-04,16.77613971600016,1.0153004281924354
Bohman,vxn,2015,Minnesota,Dakota Russet,122.36689997598288,2015-08-17,13.118522476059818,1.0372524793904894
Bohman,vxn,2015,Minnesota,Dakota Russet,181.5278482728195,2015-08-17,12.257083393142077,1.1540494157692076
Bohman,vxn,2015,Minnesota,Dakota Russet,240.68879656965612,2015-08-17,13.510826151630384,1.2785315174792913
Bohman,vxn,2015,Minnesota,Dakota Russet,299.84974486649276,2015-08-17,12.564919261137804,1.3634227815051587
Bohman,vxn,2015,Minnesota,Dakota Russet,359.0106931633294,2015-08-17,12.051310333980188,1.4242924024213832
Bohman,vxn,2015,Minnesota,Easton,122.36689997598288,2015-08-17,13.716037866348884,0.8350849748584992
Bohman,vxn,2015,Minnesota,Easton,181.5278482728195,2015-08-17,15.24970324670617,0.9784135367976343
Bohman,vxn,2015,Minnesota,Easton,240.68879656965612,2015-08-17,11.759181606498569,1.2484133471151058
Bohman,vxn,2015,Minnesota,Easton,299.84974486649276,2015-08-17,11.976784568365922,1.3600943478935257
Bohman,vxn,2015,Minnesota,Easton,359.0106931633294,2015-08-17,14.71421225716278,1.3865824131473663
Bohman,vxn,2015,Minnesota,Russet Burbank,122.36689997598288,2015-08-17,11.969656498004065,0.9356022640632807
Bohman,vxn,2015,Minnesota,Russet Burbank,181.5278482728195,2015-08-17,13.130364405445906,1.364657295566706
Bohman,vxn,2015,Minnesota,Russet Burbank,240.68879656965612,2015-08-17,12.293024660903821,1.1581317237296598
Bohman,vxn,2015,Minnesota,Russet Burbank,299.84974486649276,2015-08-17,13.713069150192382,1.2493074971139868
Bohman,vxn,2015,Minnesota,Russet Burbank,359.0106931633294,2015-08-17,15.102567795067458,1.4063549115281542
Bohman,vxn,2015,Minnesota,Russet Burbank,122.36689997598288,2015-08-17,11.216653823219412,0.7201945181022563
Bohman,vxn,2015,Minnesota,Dakota Russet,122.36689997598288,2015-09-01,11.9445945847546,0.96522223906446
Bohman,vxn,2015,Minnesota,Dakota Russet,181.5278482728195,2015-09-01,13.746141610840333,1.2999720796810497
Bohman,vxn,2015,Minnesota,Dakota Russet,240.68879656965612,2015-09-01,12.129112206993527,1.3808042526047426
Bohman,vxn,2015,Minnesota,Dakota Russet,299.84974486649276,2015-09-01,12.676266675860088,1.2933099744666428
Bohman,vxn,2015,Minnesota,Dakota Russet,359.0106931633294,2015-09-01,15.287539945059024,1.62243979075654
Bohman,vxn,2015,Minnesota,Easton,122.36689997598288,2015-09-01,14.720222971569587,0.9282344662934306
Bohman,vxn,2015,Minnesota,Easton,181.5278482728195,2015-09-01,15.597189583130028,1.0198976173602752
Bohman,vxn,2015,Minnesota,Easton,240.68879656965612,2015-09-01,12.938357599395363,1.0848143084948223
Bohman,vxn,2015,Minnesota,Easton,299.84974486649276,2015-09-01,20.582355082942332,1.2352271799448928
Bohman,vxn,2015,Minnesota,Easton,359.0106931633294,2015-09-01,20.65151088049329,1.3489931978766685
Bohman,vxn,2015,Minnesota,Russet Burbank,122.36689997598288,2015-09-01,14.871069485087846,0.88438829514439
Bohman,vxn,2015,Minnesota,Russet Burbank,181.5278482728195,2015-09-01,13.35873872086411,1.1185683707982121
Bohman,vxn,2015,Minnesota,Russet Burbank,240.68879656965612,2015-09-01,14.589228011206473,1.0012271402106938
Bohman,vxn,2015,Minnesota,Russet Burbank,299.84974486649276,2015-09-01,15.220524416857668,1.2198414425591984
Bohman,vxn,2015,Minnesota,Russet Burbank,359.0106931633294,2015-09-01,16.701009022848936,1.4304306476807136
Bohman,vxn,2015,Minnesota,Russet Burbank,122.36689997598288,2015-09-01,13.757767422383868,0.9775506286999842
Bohman,vxn,2015,Minnesota,Dakota Russet,122.36689997598288,2015-09-16,14.27857150634828,1.0418941716645913
Bohman,vxn,2015,Minnesota,Dakota Russet,181.5278482728195,2015-09-16,14.590581734394744,1.2280380143101657
Bohman,vxn,2015,Minnesota,Dakota Russet,240.68879656965612,2015-09-16,14.62474684947341,1.5978770412468535
Bohman,vxn,2015,Minnesota,Dakota Russet,299.84974486649276,2015-09-16,14.457737626679396,1.5521533368342921
Bohman,vxn,2015,Minnesota,Dakota Russet,359.0106931633294,2015-09-16,15.436796738862562,1.7589621547584335
Bohman,vxn,2015,Minnesota,Easton,122.36689997598288,2015-09-16,17.41306602313717,0.8857375395540013
Bohman,vxn,2015,Minnesota,Easton,181.5278482728195,2015-09-16,18.75555865251617,1.143413556010269
Bohman,vxn,2015,Minnesota,Easton,240.68879656965612,2015-09-16,19.6506229329966,1.0229790092344742
Bohman,vxn,2015,Minnesota,Easton,299.84974486649276,2015-09-16,22.086029351915357,1.2652984704319783
Bohman,vxn,2015,Minnesota,Easton,359.0106931633294,2015-09-16,20.617749254857216,1.4290548034699906
Bohman,vxn,2015,Minnesota,Russet Burbank,122.36689997598288,2015-09-16,16.48887560699195,1.0901859344221216
Bohman,vxn,2015,Minnesota,Russet Burbank,181.5278482728195,2015-09-16,17.3445828966748,1.2662289788903716
Bohman,vxn,2015,Minnesota,Russet Burbank,240.68879656965612,2015-09-16,17.935443874539043,1.2872444552405038
Bohman,vxn,2015,Minnesota,Russet Burbank,299.84974486649276,2015-09-16,18.120039802471524,1.4093079978655623
Bohman,vxn,2015,Minnesota,Russet Burbank,359.0106931633294,2015-09-16,20.49462912150454,1.4205418921855966
Bohman,vxn,2015,Minnesota,Russet Burbank,122.36689997598288,2015-09-16,16.260220227631407,1.1142370587543782
Giletto,Giletto,2003,Argentina,Innovator,0,2003-12-08,0.5,4.3
Giletto,Giletto,2003,Argentina,Innovator,80,2003-12-08,0.6,4.4
Giletto,Giletto,2003,Argentina,Innovator,150,2003-12-08,0.8,5.3
Giletto,Giletto,2003,Argentina,Innovator,250,2003-12-08,1,5.2
Giletto,Giletto,2003,Argentina,Innovator,0,2003-12-23,4.4,2.9
Giletto,Giletto,2003,Argentina,Innovator,80,2003-12-23,4.9,2.8
Giletto,Giletto,2003,Argentina,Innovator,150,2003-12-23,5.6,3
Giletto,Giletto,2003,Argentina,Innovator,250,2003-12-23,6.5,3.3
Giletto,Giletto,2004,Argentina,Innovator,0,2004-01-07,6.7,2.4
Giletto,Giletto,2004,Argentina,Innovator,80,2004-01-07,9.5,2.5
Giletto,Giletto,2004,Argentina,Innovator,150,2004-01-07,10.5,2.5
Giletto,Giletto,2004,Argentina,Innovator,250,2004-01-07,12.899999999999999,2.6
Giletto,Giletto,2004,Argentina,Innovator,0,2004-01-22,9.2,1.5
Giletto,Giletto,2004,Argentina,Innovator,80,2004-01-22,11.7,1.6
Giletto,Giletto,2004,Argentina,Innovator,150,2004-01-22,12.4,1.8
Giletto,Giletto,2004,Argentina,Innovator,250,2004-01-22,16,2.1
Giletto,Giletto,2004,Argentina,Innovator,0,2004-02-11,15.899999999999999,1.1
Giletto,Giletto,2004,Argentina,Innovator,80,2004-02-11,17.2,1.2
Giletto,Giletto,2004,Argentina,Innovator,150,2004-02-11,17.2,1.3
Giletto,Giletto,2004,Argentina,Innovator,250,2004-02-11,22.400000000000002,1.4
Giletto,Giletto,2004,Argentina,Innovator,0,2004-11-28,2.4,3.6
Giletto,Giletto,2004,Argentina,Innovator,80,2004-11-28,3.1,3.8
Giletto,Giletto,2004,Argentina,Innovator,150,2004-11-28,3.1,3.9
Giletto,Giletto,2004,Argentina,Innovator,250,2004-11-28,3.2,4
Giletto,Giletto,2004,Argentina,Innovator,0,2004-12-04,4.9,2.7
Giletto,Giletto,2004,Argentina,Innovator,80,2004-12-04,5.6,3.1
Giletto,Giletto,2004,Argentina,Innovator,150,2004-12-04,5.9,3.2
Giletto,Giletto,2004,Argentina,Innovator,250,2004-12-04,6.800000000000001,3.5
Giletto,Giletto,2004,Argentina,Innovator,0,2004-12-26,9.7,2.3
Giletto,Giletto,2004,Argentina,Innovator,80,2004-12-26,10.8,2.6
Giletto,Giletto,2004,Argentina,Innovator,150,2004-12-26,13.1,2.6
Giletto,Giletto,2004,Argentina,Innovator,250,2004-12-26,15.7,3
Giletto,Giletto,2005,Argentina,Innovator,0,2005-01-22,16.8,1.2
Giletto,Giletto,2005,Argentina,Innovator,80,2005-01-22,17.3,1.3
Giletto,Giletto,2005,Argentina,Innovator,150,2005-01-22,19.9,1.5
Giletto,Giletto,2005,Argentina,Innovator,250,2005-01-22,22.6,1.5
Giletto,Giletto,2005,Argentina,Innovator,0,2005-11-16,2.6,4.8
Giletto,Giletto,2005,Argentina,Innovator,80,2005-11-16,2.6,4.7
Giletto,Giletto,2005,Argentina,Innovator,150,2005-11-16,2.7,5
Giletto,Giletto,2005,Argentina,Innovator,250,2005-11-16,2.8,5
Giletto,Giletto,2005,Argentina,Innovator,0,2005-12-01,4.5,3.2
Giletto,Giletto,2005,Argentina,Innovator,80,2005-12-01,5.3,3.6
Giletto,Giletto,2005,Argentina,Innovator,150,2005-12-01,6.3999999999999995,3.8
Giletto,Giletto,2005,Argentina,Innovator,250,2005-12-01,7.6000000000000005,3.8
Giletto,Giletto,2005,Argentina,Innovator,0,2005-12-14,8,2.1
Giletto,Giletto,2005,Argentina,Innovator,80,2005-12-14,8.9,2.4
Giletto,Giletto,2005,Argentina,Innovator,150,2005-12-14,11.600000000000001,2.8
Giletto,Giletto,2005,Argentina,Innovator,250,2005-12-14,12.9,3.1
Giletto,Giletto,2005,Argentina,Innovator,0,2005-12-30,11,1.6
Giletto,Giletto,2005,Argentina,Innovator,80,2005-12-30,12.4,2
Giletto,Giletto,2005,Argentina,Innovator,150,2005-12-30,15.1,2.3
Giletto,Giletto,2005,Argentina,Innovator,250,2005-12-30,16.4,2.5
Giletto,Giletto,2006,Argentina,Innovator,0,2006-01-13,16.6,1
Giletto,Giletto,2006,Argentina,Innovator,80,2006-01-13,19.4,1.2
Giletto,Giletto,2006,Argentina,Innovator,150,2006-01-13,22.3,1.4
Giletto,Giletto,2006,Argentina,Innovator,250,2006-01-13,24.4,1.5
Giletto,Giletto,2006,Argentina,Innovator,0,2006-12-02,1.1,4.7
Giletto,Giletto,2006,Argentina,Innovator,80,2006-12-02,1.7,4.8
Giletto,Giletto,2006,Argentina,Innovator,150,2006-12-02,2,5.1
Giletto,Giletto,2006,Argentina,Innovator,250,2006-12-02,2.4,5.3
Giletto,Giletto,2006,Argentina,Innovator,0,2006-12-15,4.4,3.9
Giletto,Giletto,2006,Argentina,Innovator,80,2006-12-15,4.8,4.3
Giletto,Giletto,2006,Argentina,Innovator,150,2006-12-15,5,4.3
Giletto,Giletto,2006,Argentina,Innovator,250,2006-12-15,5.800000000000001,4.4
Giletto,Giletto,2006,Argentina,Innovator,0,2006-12-31,7.1,2.7
Giletto,Giletto,2006,Argentina,Innovator,80,2006-12-31,7.4,3
Giletto,Giletto,2006,Argentina,Innovator,150,2006-12-31,8,3.2
Giletto,Giletto,2006,Argentina,Innovator,250,2006-12-31,9.2,3.4
Giletto,Giletto,2007,Argentina,Innovator,0,2007-01-21,12.5,1.7
Giletto,Giletto,2007,Argentina,Innovator,80,2007-01-21,13.5,2.1
Giletto,Giletto,2007,Argentina,Innovator,150,2007-01-21,13.899999999999999,2.4
Giletto,Giletto,2007,Argentina,Innovator,250,2007-01-21,15.2,2.6
Giletto,Giletto,2007,Argentina,Innovator,0,2007-02-11,14.799999999999999,1.4
Giletto,Giletto,2007,Argentina,Innovator,80,2007-02-11,15.4,1.5
Giletto,Giletto,2007,Argentina,Innovator,150,2007-02-11,16.8,1.9
Giletto,Giletto,2007,Argentina,Innovator,250,2007-02-11,18.5,2.1
Giletto,Giletto,2003,Argentina,Gem Russet,0,2003-12-08,0.6,3.8
Giletto,Giletto,2003,Argentina,Gem Russet,80,2003-12-08,0.9,4.3
Giletto,Giletto,2003,Argentina,Gem Russet,150,2003-12-08,0.9,4.7
Giletto,Giletto,2003,Argentina,Gem Russet,250,2003-12-08,0.8,4.8
Giletto,Giletto,2003,Argentina,Gem Russet,0,2003-12-23,7.199999999999999,3.2
Giletto,Giletto,2003,Argentina,Gem Russet,80,2003-12-23,10.3,3.2
Giletto,Giletto,2003,Argentina,Gem Russet,150,2003-12-23,13,3
Giletto,Giletto,2003,Argentina,Gem Russet,250,2003-12-23,14.5,3.3
Giletto,Giletto,2004,Argentina,Gem Russet,0,2004-01-07,13.7,2
Giletto,Giletto,2004,Argentina,Gem Russet,80,2004-01-07,17.8,2.2
Giletto,Giletto,2004,Argentina,Gem Russet,150,2004-01-07,19.6,2.6
Giletto,Giletto,2004,Argentina,Gem Russet,250,2004-01-07,21.4,2.8
Giletto,Giletto,2004,Argentina,Gem Russet,0,2004-01-22,18,1.6
Giletto,Giletto,2004,Argentina,Gem Russet,80,2004-01-22,21,2.1
Giletto,Giletto,2004,Argentina,Gem Russet,150,2004-01-22,23.6,2.3
Giletto,Giletto,2004,Argentina,Gem Russet,250,2004-01-22,26.3,2.3
Giletto,Giletto,2004,Argentina,Gem Russet,0,2004-02-11,18.3,1.2
Giletto,Giletto,2004,Argentina,Gem Russet,80,2004-02-11,21.3,1.5
Giletto,Giletto,2004,Argentina,Gem Russet,150,2004-02-11,24.3,1.8
Giletto,Giletto,2004,Argentina,Gem Russet,250,2004-02-11,25.9,1.9
Giletto,Giletto,2004,Argentina,Gem Russet,0,2004-11-28,1.7,5.2
Giletto,Giletto,2004,Argentina,Gem Russet,80,2004-11-28,1.9,5.3
Giletto,Giletto,2004,Argentina,Gem Russet,150,2004-11-28,2.2,5.8
Giletto,Giletto,2004,Argentina,Gem Russet,250,2004-11-28,2.2,5.8
Giletto,Giletto,2004,Argentina,Gem Russet,0,2004-12-04,5.3,3.6
Giletto,Giletto,2004,Argentina,Gem Russet,80,2004-12-04,5.6,3.9
Giletto,Giletto,2004,Argentina,Gem Russet,150,2004-12-04,6.4,4
Giletto,Giletto,2004,Argentina,Gem Russet,250,2004-12-04,8,4
Giletto,Giletto,2004,Argentina,Gem Russet,0,2004-12-26,12.7,1.8
Giletto,Giletto,2004,Argentina,Gem Russet,80,2004-12-26,15.9,2.2
Giletto,Giletto,2004,Argentina,Gem Russet,150,2004-12-26,16.3,2.5
Giletto,Giletto,2004,Argentina,Gem Russet,250,2004-12-26,18.4,3
Giletto,Giletto,2005,Argentina,Gem Russet,0,2005-01-22,15.8,1.1
Giletto,Giletto,2005,Argentina,Gem Russet,80,2005-01-22,17.4,1.1
Giletto,Giletto,2005,Argentina,Gem Russet,150,2005-01-22,20.5,1.4
Giletto,Giletto,2005,Argentina,Gem Russet,250,2005-01-22,24.6,2
Giletto,Giletto,2005,Argentina,Gem Russet,0,2005-11-16,2,4.6
Giletto,Giletto,2005,Argentina,Gem Russet,80,2005-11-16,2,5.2
Giletto,Giletto,2005,Argentina,Gem Russet,150,2005-11-16,2.1,5.6
Giletto,Giletto,2005,Argentina,Gem Russet,250,2005-11-16,2.1,5.6
Giletto,Giletto,2005,Argentina,Gem Russet,0,2005-12-01,3.8000000000000003,3.6
Giletto,Giletto,2005,Argentina,Gem Russet,80,2005-12-01,4.2,3.7
Giletto,Giletto,2005,Argentina,Gem Russet,150,2005-12-01,4.8999999999999995,3.9
Giletto,Giletto,2005,Argentina,Gem Russet,250,2005-12-01,5.9,4.4
Giletto,Giletto,2005,Argentina,Gem Russet,0,2005-12-14,7.5,3
Giletto,Giletto,2005,Argentina,Gem Russet,80,2005-12-14,9.1,3.3
Giletto,Giletto,2005,Argentina,Gem Russet,150,2005-12-14,11.3,3.4
Giletto,Giletto,2005,Argentina,Gem Russet,250,2005-12-14,12.100000000000001,4
Giletto,Giletto,2005,Argentina,Gem Russet,0,2005-12-30,12.7,2.1
Giletto,Giletto,2005,Argentina,Gem Russet,80,2005-12-30,14,2.4
Giletto,Giletto,2005,Argentina,Gem Russet,150,2005-12-30,17.8,3
Giletto,Giletto,2005,Argentina,Gem Russet,250,2005-12-30,21.5,3.4
Giletto,Giletto,2006,Argentina,Gem Russet,0,2006-01-13,18,1.7
Giletto,Giletto,2006,Argentina,Gem Russet,80,2006-01-13,21.9,1.8
Giletto,Giletto,2006,Argentina,Gem Russet,150,2006-01-13,26.6,2.4
Giletto,Giletto,2006,Argentina,Gem Russet,250,2006-01-13,30.200000000000003,2.6
Giletto,Giletto,2006,Argentina,Gem Russet,0,2006-12-02,1.3,5.1
Giletto,Giletto,2006,Argentina,Gem Russet,80,2006-12-02,1.3,5.2
Giletto,Giletto,2006,Argentina,Gem Russet,150,2006-12-02,1.3,5.2
Giletto,Giletto,2006,Argentina,Gem Russet,250,2006-12-02,1.6,5.5
Giletto,Giletto,2006,Argentina,Gem Russet,0,2006-12-15,4.1,5.1
Giletto,Giletto,2006,Argentina,Gem Russet,80,2006-12-15,5.1,5.2
Giletto,Giletto,2006,Argentina,Gem Russet,150,2006-12-15,5.3,5.5
Giletto,Giletto,2006,Argentina,Gem Russet,250,2006-12-15,5.4,5.7
Giletto,Giletto,2006,Argentina,Gem Russet,0,2006-12-31,7.5,3.7
Giletto,Giletto,2006,Argentina,Gem Russet,80,2006-12-31,7.9,3.9
Giletto,Giletto,2006,Argentina,Gem Russet,150,2006-12-31,8.799999999999999,4.2
Giletto,Giletto,2006,Argentina,Gem Russet,250,2006-12-31,10.1,4.4
Giletto,Giletto,2007,Argentina,Gem Russet,0,2007-01-21,14.3,2.2
Giletto,Giletto,2007,Argentina,Gem Russet,80,2007-01-21,15.4,2.4
Giletto,Giletto,2007,Argentina,Gem Russet,150,2007-01-21,16.5,3
Giletto,Giletto,2007,Argentina,Gem Russet,250,2007-01-21,19.200000000000003,3.1
Giletto,Giletto,2007,Argentina,Gem Russet,0,2007-02-11,12,1.6
Giletto,Giletto,2007,Argentina,Gem Russet,80,2007-02-11,13.6,1.9
Giletto,Giletto,2007,Argentina,Gem Russet,150,2007-02-11,14.2,2
Giletto,Giletto,2007,Argentina,Gem Russet,250,2007-02-11,14.9,2.2
Giletto,Giletto,2004,Argentina,Umatilla Russet,0,2004-11-28,2.7,3.7
Giletto,Giletto,2004,Argentina,Umatilla Russet,80,2004-11-28,3,4.1
Giletto,Giletto,2004,Argentina,Umatilla Russet,150,2004-11-28,3.0999999999999996,4.2
Giletto,Giletto,2004,Argentina,Umatilla Russet,250,2004-11-28,3.4,4.4
Giletto,Giletto,2004,Argentina,Umatilla Russet,0,2004-12-04,4.3,3.1
Giletto,Giletto,2004,Argentina,Umatilla Russet,80,2004-12-04,6,3.4
Giletto,Giletto,2004,Argentina,Umatilla Russet,150,2004-12-04,7.4,3.6
Giletto,Giletto,2004,Argentina,Umatilla Russet,250,2004-12-04,8.100000000000001,3.8
Giletto,Giletto,2004,Argentina,Umatilla Russet,0,2004-12-26,11.5,1.9
Giletto,Giletto,2004,Argentina,Umatilla Russet,80,2004-12-26,14.9,2.5
Giletto,Giletto,2004,Argentina,Umatilla Russet,150,2004-12-26,17.6,2.7
Giletto,Giletto,2004,Argentina,Umatilla Russet,250,2004-12-26,22.4,3.3
Giletto,Giletto,2005,Argentina,Umatilla Russet,0,2005-01-22,13.5,0.8
Giletto,Giletto,2005,Argentina,Umatilla Russet,80,2005-01-22,17.200000000000003,1.2
Giletto,Giletto,2005,Argentina,Umatilla Russet,150,2005-01-22,23.2,1.4
Giletto,Giletto,2005,Argentina,Umatilla Russet,250,2005-01-22,26.6,1.5
Giletto,Giletto,2005,Argentina,Umatilla Russet,0,2005-11-16,2.1,5
Giletto,Giletto,2005,Argentina,Umatilla Russet,80,2005-11-16,2.2,5.5
Giletto,Giletto,2005,Argentina,Umatilla Russet,150,2005-11-16,2.3,5.3
Giletto,Giletto,2005,Argentina,Umatilla Russet,250,2005-11-16,2.4,5.4
Giletto,Giletto,2005,Argentina,Umatilla Russet,0,2005-12-01,3.7,3.5
Giletto,Giletto,2005,Argentina,Umatilla Russet,80,2005-12-01,4.1,3.6
Giletto,Giletto,2005,Argentina,Umatilla Russet,150,2005-12-01,4.4,3.7
Giletto,Giletto,2005,Argentina,Umatilla Russet,250,2005-12-01,6.5,3.7
Giletto,Giletto,2005,Argentina,Umatilla Russet,0,2005-12-14,8.3,2
Giletto,Giletto,2005,Argentina,Umatilla Russet,80,2005-12-14,9.8,2.1
Giletto,Giletto,2005,Argentina,Umatilla Russet,150,2005-12-14,10.7,2.5
Giletto,Giletto,2005,Argentina,Umatilla Russet,250,2005-12-14,11.7,3
Giletto,Giletto,2005,Argentina,Umatilla Russet,0,2005-12-30,16.1,1.9
Giletto,Giletto,2005,Argentina,Umatilla Russet,80,2005-12-30,18,2.1
Giletto,Giletto,2005,Argentina,Umatilla Russet,150,2005-12-30,20.6,2.3
Giletto,Giletto,2005,Argentina,Umatilla Russet,250,2005-12-30,21.700000000000003,2.8
Giletto,Giletto,2006,Argentina,Umatilla Russet,0,2006-01-13,20.4,1.4
Giletto,Giletto,2006,Argentina,Umatilla Russet,80,2006-01-13,21.6,1.6
Giletto,Giletto,2006,Argentina,Umatilla Russet,150,2006-01-13,22.799999999999997,1.9
Giletto,Giletto,2006,Argentina,Umatilla Russet,250,2006-01-13,26.200000000000003,1.9
Giletto,Giletto,2006,Argentina,Umatilla Russet,0,2006-12-02,1.2,4.6
Giletto,Giletto,2006,Argentina,Umatilla Russet,80,2006-12-02,1.4,4.8
Giletto,Giletto,2006,Argentina,Umatilla Russet,150,2006-12-02,1.5,4.8
Giletto,Giletto,2006,Argentina,Umatilla Russet,250,2006-12-02,1.8,4.9
Giletto,Giletto,2006,Argentina,Umatilla Russet,0,2006-12-15,3.6999999999999997,4.7
Giletto,Giletto,2006,Argentina,Umatilla Russet,80,2006-12-15,5,4.8
Giletto,Giletto,2006,Argentina,Umatilla Russet,150,2006-12-15,6.1,5.2
Giletto,Giletto,2006,Argentina,Umatilla Russet,250,2006-12-15,6.4,5.5
Giletto,Giletto,2006,Argentina,Umatilla Russet,0,2006-12-31,8.2,3.4
Giletto,Giletto,2006,Argentina,Umatilla Russet,80,2006-12-31,10,4
Giletto,Giletto,2006,Argentina,Umatilla Russet,150,2006-12-31,11.100000000000001,4.1
Giletto,Giletto,2006,Argentina,Umatilla Russet,250,2006-12-31,11.899999999999999,4.4
Giletto,Giletto,2007,Argentina,Umatilla Russet,0,2007-01-21,10.600000000000001,2.1
Giletto,Giletto,2007,Argentina,Umatilla Russet,80,2007-01-21,14.8,2.6
Giletto,Giletto,2007,Argentina,Umatilla Russet,150,2007-01-21,14.899999999999999,2.9
Giletto,Giletto,2007,Argentina,Umatilla Russet,250,2007-01-21,16.799999999999997,2.9
Giletto,Giletto,2007,Argentina,Umatilla Russet,0,2007-02-11,12.600000000000001,1.5
Giletto,Giletto,2007,Argentina,Umatilla Russet,80,2007-02-11,13.3,1.6
Giletto,Giletto,2007,Argentina,Umatilla Russet,150,2007-02-11,16.1,1.8
Giletto,Giletto,2007,Argentina,Umatilla Russet,250,2007-02-11,17.7,2
Giletto,Giletto,2003,Argentina,Bannock Russet,0,2003-12-08,0.5,4.9
Giletto,Giletto,2003,Argentina,Bannock Russet,80,2003-12-08,0.5,4.9
Giletto,Giletto,2003,Argentina,Bannock Russet,150,2003-12-08,0.5,5.4
Giletto,Giletto,2003,Argentina,Bannock Russet,250,2003-12-08,0.5,5.7
Giletto,Giletto,2003,Argentina,Bannock Russet,0,2003-12-23,3.1,4.2
Giletto,Giletto,2003,Argentina,Bannock Russet,80,2003-12-23,3.8,4.2
Giletto,Giletto,2003,Argentina,Bannock Russet,150,2003-12-23,4.4,4.2
Giletto,Giletto,2003,Argentina,Bannock Russet,250,2003-12-23,4.6,4.4
Giletto,Giletto,2004,Argentina,Bannock Russet,0,2004-01-07,4.5,3.2
Giletto,Giletto,2004,Argentina,Bannock Russet,80,2004-01-07,6.1,3.4
Giletto,Giletto,2004,Argentina,Bannock Russet,150,2004-01-07,6.8,3.6
Giletto,Giletto,2004,Argentina,Bannock Russet,250,2004-01-07,7.7,4.2
Giletto,Giletto,2004,Argentina,Bannock Russet,0,2004-01-22,4.6,2.8
Giletto,Giletto,2004,Argentina,Bannock Russet,80,2004-01-22,6.6,3.1
